timestamp,system_id,component_id,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,engine_failure,engine_failure_cmd,mission_failure
130104077,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
130362186,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
130602483,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
130839427,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
131074863,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
131304698,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
131541078,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
131780410,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
132016540,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
132256224,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
132491921,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
132728013,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
132961264,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
133191752,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
133423930,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
133654472,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
133889385,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
134115749,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
134350861,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
134586910,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
134819427,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
135058807,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
135298018,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
135538761,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
135773321,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
136010900,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
136246081,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
136485688,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
136725560,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
136954959,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
137198132,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
137429911,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
137668360,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
137904053,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
138135437,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
138371128,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
138611553,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
138848558,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
139085649,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
139315454,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
139554919,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
139787371,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
140019630,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
140255613,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
140492383,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
140724409,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
140963460,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
141196155,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
141433128,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
141665970,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
141900831,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
142136595,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
142377379,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
142616786,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
142850898,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
143081987,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
143313477,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
143553811,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
143789048,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
144029999,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
144261596,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
144500877,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
144736550,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
144974197,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
145205466,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
145440006,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
145674441,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
145906615,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
146142793,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
146378615,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
146616045,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
146846656,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
147082190,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
147323144,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
147566880,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
147806176,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
148046735,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
148282331,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
148516437,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
148752855,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
148984592,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
149218333,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
149454302,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
149686838,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
149926765,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
150156362,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
150397303,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
150635722,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
150864570,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
151105329,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
151344480,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
151589201,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
151824173,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
152068234,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
152308370,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
152540509,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
152780133,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
153024959,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
153260431,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
153504488,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
153744536,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
153983719,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
154218332,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
154455726,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
154692344,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
154939912,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
155183962,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
155423682,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
155661274,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
155895762,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
156132729,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
156367991,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
156608219,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
156843777,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
157085154,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
157321308,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
157557397,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
157789046,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
158026418,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
158255966,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
158494353,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
158732155,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
158974122,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
159210426,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
159450714,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
159681545,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
159917507,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
160157565,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
160394393,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
160631265,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
160870473,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
161103657,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
161338036,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
161571704,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
161801952,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
162042299,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
162282138,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
162517891,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
162754326,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
162993987,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
163225814,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
163466365,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
163698913,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
163938132,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
164170939,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
164405895,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
164639105,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
164874447,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
165109951,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
165350328,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
165589585,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
165829929,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
166062876,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
166301228,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
166534848,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
166770878,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
167004055,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
167242728,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
167482333,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
167717598,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
167954391,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
168190132,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
168425527,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
168658003,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
168897529,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
169137752,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
169377468,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
169618587,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
169862292,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
170089606,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
170325483,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
170561357,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
170797803,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
171037789,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
171277566,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
171507003,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
171746348,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
171980057,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
172214083,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
172449621,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
172685391,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
172921908,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
173157669,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
173397920,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
173634936,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
173869772,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
174105875,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
174341390,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
174577604,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
174813375,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
175053748,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
175293792,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
175525598,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
175763631,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
175997745,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
176233370,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
176470336,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
176705660,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
176942393,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
177177823,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
177410136,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
177650107,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
177889793,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
178130168,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
178369886,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
178609805,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
178845419,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
179079770,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
179318299,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
179558416,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
179794859,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
180034383,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
180275109,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
180518194,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
180761806,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
180997673,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
181237763,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
181477788,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
181717609,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
181957773,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
182194494,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
182429394,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
182670745,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
182909368,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
183145648,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
183381343,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
183614136,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
183851718,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
184085354,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
184317917,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
184557627,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
