timestamp,windspeed_north,windspeed_east,covariance_north,covariance_east
185093616,0.0,0.0,0.0,0.0
185192758,0.0,0.0,0.0,0.0
185296756,0.0,0.0,0.0,0.0
185396690,0.0,0.0,0.0,0.0
185497189,0.0,0.0,0.0,0.0
185600786,0.0,0.0,0.0,0.0
185700800,0.0,0.0,0.0,0.0
185801783,0.0,0.0,0.0,0.0
185904779,0.0,0.0,0.0,0.0
186004759,0.0,0.0,0.0,0.0
186109192,0.0,0.0,0.0,0.0
186208709,0.0,0.0,0.0,0.0
186308776,0.0,0.0,0.0,0.0
186412755,0.0,0.0,0.0,0.0
186513155,0.0,0.0,0.0,0.0
186612671,0.0,0.0,0.0,0.0
186716784,0.0,0.0,0.0,0.0
186817229,0.0,0.0,0.0,0.0
186920757,0.0,0.0,0.0,0.0
187020742,0.0,0.0,0.0,0.0
187120764,0.0,0.0,0.0,0.0
187225168,0.0,0.0,0.0,0.0
187325952,0.0,0.0,0.0,0.0
187424847,0.0,0.0,0.0,0.0
187528720,0.0,0.0,0.0,0.0
187629509,0.0,0.0,0.0,0.0
187729645,0.0,0.0,0.0,0.0
187833592,0.0,0.0,0.0,0.0
187933500,0.0,0.0,0.0,0.0
188033539,0.0,0.0,0.0,0.0
188137599,0.0,0.0,0.0,0.0
188238075,0.0,0.0,0.0,0.0
188341495,0.0,0.0,0.0,0.0
188441938,0.0,0.0,0.0,0.0
188541942,0.0,0.0,0.0,0.0
188645537,0.0,0.0,0.0,0.0
188745511,0.0,0.0,0.0,0.0
188845524,0.0,0.0,0.0,0.0
188949586,0.0,0.0,0.0,0.0
189049541,0.0,0.0,0.0,0.0
189154078,0.0,0.0,0.0,0.0
189253564,0.0,0.0,0.0,0.0
189353878,0.0,0.0,0.0,0.0
189457568,0.0,0.0,0.0,0.0
189557577,0.0,0.0,0.0,0.0
189658085,0.0,0.0,0.0,0.0
189762010,0.0,0.0,0.0,0.0
189862194,0.0,0.0,0.0,0.0
189966302,0.0,0.0,0.0,0.0
190065581,0.0,0.0,0.0,0.0
190165834,0.0,0.0,0.0,0.0
190269578,0.0,0.0,0.0,0.0
190370351,0.0,0.0,0.0,0.0
190469585,0.0,0.0,0.0,0.0
190573538,0.0,0.0,0.0,0.0
190674731,0.0,0.0,0.0,0.0
190777644,0.0,0.0,0.0,0.0
190878851,0.0,0.0,0.0,0.0
190977854,0.0,0.0,0.0,0.0
191082402,0.0,0.0,0.0,0.0
191183501,0.0,0.0,0.0,0.0
191282338,0.0,0.0,0.0,0.0
191386384,0.0,0.0,0.0,0.0
191486378,0.0,0.0,0.0,0.0
191586374,0.0,0.0,0.0,0.0
191690332,0.0,0.0,0.0,0.0
191790804,0.0,0.0,0.0,0.0
191894352,0.0,0.0,0.0,0.0
191994325,0.0,0.0,0.0,0.0
192094339,0.0,0.0,0.0,0.0
192199577,0.0,0.0,0.0,0.0
192299540,0.0,0.0,0.0,0.0
192398367,0.0,0.0,0.0,0.0
192502412,0.0,0.0,0.0,0.0
192602358,0.0,0.0,0.0,0.0
192706317,0.0,0.0,0.0,0.0
192806304,0.0,0.0,0.0,0.0
192906396,0.0,0.0,0.0,0.0
193010304,0.0,0.0,0.0,0.0
193110359,0.0,0.0,0.0,0.0
193210388,0.0,0.0,0.0,0.0
193314810,0.0,0.0,0.0,0.0
193414407,0.0,0.0,0.0,0.0
193518824,0.0,0.0,0.0,0.0
193619626,0.0,0.0,0.0,0.0
193719598,0.0,0.0,0.0,0.0
193820182,0.0,0.0,0.0,0.0
193924296,0.0,0.0,0.0,0.0
194023121,0.0,0.0,0.0,0.0
194128401,0.0,0.0,0.0,0.0
194227900,0.0,0.0,0.0,0.0
194327398,0.0,0.0,0.0,0.0
194431478,0.0,0.0,0.0,0.0
194531204,0.0,0.0,0.0,0.0
194631145,0.0,0.0,0.0,0.0
194736253,0.0,0.0,0.0,0.0
194835146,0.0,0.0,0.0,0.0
194939220,0.0,0.0,0.0,0.0
195039627,0.0,0.0,0.0,0.0
195139234,0.0,0.0,0.0,0.0
195243602,0.0,0.0,0.0,0.0
195342998,0.0,0.0,0.0,0.0
195443604,0.0,0.0,0.0,0.0
195547132,0.0,0.0,0.0,0.0
195647134,0.0,0.0,0.0,0.0
195751632,0.0,0.0,0.0,0.0
195852101,0.0,0.0,0.0,0.0
195952494,0.0,0.0,0.0,0.0
196051958,0.0,0.0,0.0,0.0
196155923,0.0,0.0,0.0,0.0
196255955,0.0,0.0,0.0,0.0
196359926,0.0,0.0,0.0,0.0
196459951,0.0,0.0,0.0,0.0
196560690,0.0,0.0,0.0,0.0
196664375,0.0,0.0,0.0,0.0
196763938,0.0,0.0,0.0,0.0
196863914,0.0,0.0,0.0,0.0
196967895,0.0,0.0,0.0,0.0
197067896,0.0,0.0,0.0,0.0
197172393,0.0,0.0,0.0,0.0
197272206,0.0,0.0,0.0,0.0
197372192,0.0,0.0,0.0,0.0
197476353,0.0,0.0,0.0,0.0
197575908,0.0,0.0,0.0,0.0
197676195,0.0,0.0,0.0,0.0
197780665,0.0,0.0,0.0,0.0
197881258,0.0,0.0,0.0,0.0
197980739,0.0,0.0,0.0,0.0
198084791,0.0,0.0,0.0,0.0
198184709,0.0,0.0,0.0,0.0
198291370,0.0,0.0,0.0,0.0
198392633,0.0,0.0,0.0,0.0
198492747,0.0,0.0,0.0,0.0
198597230,0.0,0.0,0.0,0.0
198697497,0.0,0.0,0.0,0.0
198796784,0.0,0.0,0.0,0.0
198901244,0.0,0.0,0.0,0.0
199001149,0.0,0.0,0.0,0.0
199103200,0.0,0.0,0.0,0.0
199204590,0.0,0.0,0.0,0.0
199305763,0.0,0.0,0.0,0.0
199408774,0.0,0.0,0.0,0.0
199508733,0.0,0.0,0.0,0.0
199608863,0.0,0.0,0.0,0.0
199712743,0.0,0.0,0.0,0.0
199813898,0.0,0.0,0.0,0.0
199914906,0.0,0.0,0.0,0.0
200017685,0.0,0.0,0.0,0.0
200118063,0.0,0.0,0.0,0.0
200217844,0.0,0.0,0.0,0.0
200321967,0.0,0.0,0.0,0.0
200421954,0.0,0.0,0.0,0.0
200521563,0.0,0.0,0.0,0.0
200625548,0.0,0.0,0.0,0.0
200725576,0.0,0.0,0.0,0.0
200829612,0.0,0.0,0.0,0.0
200929834,0.0,0.0,0.0,0.0
201030814,0.0,0.0,0.0,0.0
201134034,0.0,0.0,0.0,0.0
201234056,0.0,0.0,0.0,0.0
201333562,0.0,0.0,0.0,0.0
201439662,0.0,0.0,0.0,0.0
201537649,0.0,0.0,0.0,0.0
201638670,0.0,0.0,0.0,0.0
201744329,0.0,0.0,0.0,0.0
201842332,0.0,0.0,0.0,0.0
201946777,0.0,0.0,0.0,0.0
202046756,0.0,0.0,0.0,0.0
202146349,0.0,0.0,0.0,0.0
202250424,0.0,0.0,0.0,0.0
202350773,0.0,0.0,0.0,0.0
202450772,0.0,0.0,0.0,0.0
202554789,0.0,0.0,0.0,0.0
202654350,0.0,0.0,0.0,0.0
202758344,0.0,0.0,0.0,0.0
202858328,0.0,0.0,0.0,0.0
202958360,0.0,0.0,0.0,0.0
203062340,0.0,0.0,0.0,0.0
203162335,0.0,0.0,0.0,0.0
203262281,0.0,0.0,0.0,0.0
203367682,0.0,0.0,0.0,0.0
203467180,0.0,0.0,0.0,0.0
203567918,0.0,0.0,0.0,0.0
203671268,0.0,0.0,0.0,0.0
203772696,0.0,0.0,0.0,0.0
203871117,0.0,0.0,0.0,0.0
203976207,0.0,0.0,0.0,0.0
204075027,0.0,0.0,0.0,0.0
204179243,0.0,0.0,0.0,0.0
204281134,0.0,0.0,0.0,0.0
204379283,0.0,0.0,0.0,0.0
204483478,0.0,0.0,0.0,0.0
204583152,0.0,0.0,0.0,0.0
204683158,0.0,0.0,0.0,0.0
204788346,0.0,0.0,0.0,0.0
204888328,0.0,0.0,0.0,0.0
204988263,0.0,0.0,0.0,0.0
205092889,0.0,0.0,0.0,0.0
205191930,0.0,0.0,0.0,0.0
205291957,0.0,0.0,0.0,0.0
205395948,0.0,0.0,0.0,0.0
205496408,0.0,0.0,0.0,0.0
205599927,0.0,0.0,0.0,0.0
205701992,0.0,0.0,0.0,0.0
205801284,0.0,0.0,0.0,0.0
205903959,0.0,0.0,0.0,0.0
206003964,0.0,0.0,0.0,0.0
206103953,0.0,0.0,0.0,0.0
206208051,0.0,0.0,0.0,0.0
206308549,0.0,0.0,0.0,0.0
206411953,0.0,0.0,0.0,0.0
206512768,0.0,0.0,0.0,0.0
206612762,0.0,0.0,0.0,0.0
206717643,0.0,0.0,0.0,0.0
206816710,0.0,0.0,0.0,0.0
206916737,0.0,0.0,0.0,0.0
207020753,0.0,0.0,0.0,0.0
207122775,0.0,0.0,0.0,0.0
207221173,0.0,0.0,0.0,0.0
207324744,0.0,0.0,0.0,0.0
207424783,0.0,0.0,0.0,0.0
207529209,0.0,0.0,0.0,0.0
207628751,0.0,0.0,0.0,0.0
207728730,0.0,0.0,0.0,0.0
207833834,0.0,0.0,0.0,0.0
207933180,0.0,0.0,0.0,0.0
208034492,0.0,0.0,0.0,0.0
208137600,0.0,0.0,0.0,0.0
208237551,0.0,0.0,0.0,0.0
208337830,0.0,0.0,0.0,0.0
208441587,0.0,0.0,0.0,0.0
208541597,0.0,0.0,0.0,0.0
208642659,0.0,0.0,0.0,0.0
208746043,0.0,0.0,0.0,0.0
208845552,0.0,0.0,0.0,0.0
208949557,0.0,0.0,0.0,0.0
209049572,0.0,0.0,0.0,0.0
209150350,0.0,0.0,0.0,0.0
209254152,0.0,0.0,0.0,0.0
209353508,0.0,0.0,0.0,0.0
209453527,0.0,0.0,0.0,0.0
209558078,0.0,0.0,0.0,0.0
209658889,0.0,0.0,0.0,0.0
209759415,0.0,0.0,0.0,0.0
209862438,0.0,0.0,0.0,0.0
209962365,0.0,0.0,0.0,0.0
210066393,0.0,0.0,0.0,0.0
210166311,0.0,0.0,0.0,0.0
210266340,0.0,0.0,0.0,0.0
210370303,0.0,0.0,0.0,0.0
210471489,0.0,0.0,0.0,0.0
210570376,0.0,0.0,0.0,0.0
210674383,0.0,0.0,0.0,0.0
210774436,0.0,0.0,0.0,0.0
210878800,0.0,0.0,0.0,0.0
210978356,0.0,0.0,0.0,0.0
211078345,0.0,0.0,0.0,0.0
211179619,0.0,0.0,0.0,0.0
211283139,0.0,0.0,0.0,0.0
211383597,0.0,0.0,0.0,0.0
211487145,0.0,0.0,0.0,0.0
211588279,0.0,0.0,0.0,0.0
211687212,0.0,0.0,0.0,0.0
211791177,0.0,0.0,0.0,0.0
211891472,0.0,0.0,0.0,0.0
211993673,0.0,0.0,0.0,0.0
212095173,0.0,0.0,0.0,0.0
212195155,0.0,0.0,0.0,0.0
212299161,0.0,0.0,0.0,0.0
212399127,0.0,0.0,0.0,0.0
212499790,0.0,0.0,0.0,0.0
212600003,0.0,0.0,0.0,0.0
212703956,0.0,0.0,0.0,0.0
212803916,0.0,0.0,0.0,0.0
212907982,0.0,0.0,0.0,0.0
213008421,0.0,0.0,0.0,0.0
213108075,0.0,0.0,0.0,0.0
213211988,0.0,0.0,0.0,0.0
213312508,0.0,0.0,0.0,0.0
213411930,0.0,0.0,0.0,0.0
213515889,0.0,0.0,0.0,0.0
213616408,0.0,0.0,0.0,0.0
213719912,0.0,0.0,0.0,0.0
213819937,0.0,0.0,0.0,0.0
213920252,0.0,0.0,0.0,0.0
214024776,0.0,0.0,0.0,0.0
214124739,0.0,0.0,0.0,0.0
214226976,0.0,0.0,0.0,0.0
214328742,0.0,0.0,0.0,0.0
214428961,0.0,0.0,0.0,0.0
214528689,0.0,0.0,0.0,0.0
214632750,0.0,0.0,0.0,0.0
214734806,0.0,0.0,0.0,0.0
214836702,0.0,0.0,0.0,0.0
214936744,0.0,0.0,0.0,0.0
215036774,0.0,0.0,0.0,0.0
215140724,0.0,0.0,0.0,0.0
215240787,0.0,0.0,0.0,0.0
215340734,0.0,0.0,0.0,0.0
215445261,0.0,0.0,0.0,0.0
215545512,0.0,0.0,0.0,0.0
215645772,0.0,0.0,0.0,0.0
215750014,0.0,0.0,0.0,0.0
215851645,0.0,0.0,0.0,0.0
215949557,0.0,0.0,0.0,0.0
216055737,0.0,0.0,0.0,0.0
216156203,0.0,0.0,0.0,0.0
216257600,0.0,0.0,0.0,0.0
216358700,0.0,0.0,0.0,0.0
216458195,0.0,0.0,0.0,0.0
216562658,0.0,0.0,0.0,0.0
216663420,0.0,0.0,0.0,0.0
216762347,0.0,0.0,0.0,0.0
216866371,0.0,0.0,0.0,0.0
216967975,0.0,0.0,0.0,0.0
217066347,0.0,0.0,0.0,0.0
217171678,0.0,0.0,0.0,0.0
217270791,0.0,0.0,0.0,0.0
217371768,0.0,0.0,0.0,0.0
217474761,0.0,0.0,0.0,0.0
217575393,0.0,0.0,0.0,0.0
217678806,0.0,0.0,0.0,0.0
217778330,0.0,0.0,0.0,0.0
217878345,0.0,0.0,0.0,0.0
217983473,0.0,0.0,0.0,0.0
218082836,0.0,0.0,0.0,0.0
218183426,0.0,0.0,0.0,0.0
218287687,0.0,0.0,0.0,0.0
218387177,0.0,0.0,0.0,0.0
218487786,0.0,0.0,0.0,0.0
218593250,0.0,0.0,0.0,0.0
218691391,0.0,0.0,0.0,0.0
218795099,0.0,0.0,0.0,0.0
218895116,0.0,0.0,0.0,0.0
218996301,0.0,0.0,0.0,0.0
219099193,0.0,0.0,0.0,0.0
219199186,0.0,0.0,0.0,0.0
219299128,0.0,0.0,0.0,0.0
219405374,0.0,0.0,0.0,0.0
219507940,0.0,0.0,0.0,0.0
219608970,0.0,0.0,0.0,0.0
219712377,0.0,0.0,0.0,0.0
219811934,0.0,0.0,0.0,0.0
219912169,0.0,0.0,0.0,0.0
220015941,0.0,0.0,0.0,0.0
220118335,0.0,0.0,0.0,0.0
220215933,0.0,0.0,0.0,0.0
220320687,0.0,0.0,0.0,0.0
220419917,0.0,0.0,0.0,0.0
220523971,0.0,0.0,0.0,0.0
220625173,0.0,0.0,0.0,0.0
220724736,0.0,0.0,0.0,0.0
220828773,0.0,0.0,0.0,0.0
220930948,0.0,0.0,0.0,0.0
221028969,0.0,0.0,0.0,0.0
221132768,0.0,0.0,0.0,0.0
221232806,0.0,0.0,0.0,0.0
221332815,0.0,0.0,0.0,0.0
221436855,0.0,0.0,0.0,0.0
221537242,0.0,0.0,0.0,0.0
221640780,0.0,0.0,0.0,0.0
221740717,0.0,0.0,0.0,0.0
221840730,0.0,0.0,0.0,0.0
221945917,0.0,0.0,0.0,0.0
222045133,0.0,0.0,0.0,0.0
222146172,0.0,0.0,0.0,0.0
222252305,0.0,0.0,0.0,0.0
222354611,0.0,0.0,0.0,0.0
222453599,0.0,0.0,0.0,0.0
222557663,0.0,0.0,0.0,0.0
222657610,0.0,0.0,0.0,0.0
222758070,0.0,0.0,0.0,0.0
222861538,0.0,0.0,0.0,0.0
222961550,0.0,0.0,0.0,0.0
223061579,0.0,0.0,0.0,0.0
223165607,0.0,0.0,0.0,0.0
223266047,0.0,0.0,0.0,0.0
223369566,0.0,0.0,0.0,0.0
223470345,0.0,0.0,0.0,0.0
223570390,0.0,0.0,0.0,0.0
223674347,0.0,0.0,0.0,0.0
223774300,0.0,0.0,0.0,0.0
223874303,0.0,0.0,0.0,0.0
223978808,0.0,0.0,0.0,0.0
224078346,0.0,0.0,0.0,0.0
224178982,0.0,0.0,0.0,0.0
224282393,0.0,0.0,0.0,0.0
224384581,0.0,0.0,0.0,0.0
224483229,0.0,0.0,0.0,0.0
224587144,0.0,0.0,0.0,0.0
224687697,0.0,0.0,0.0,0.0
224787153,0.0,0.0,0.0,0.0
224891798,0.0,0.0,0.0,0.0
224991098,0.0,0.0,0.0,0.0
225095165,0.0,0.0,0.0,0.0
225195134,0.0,0.0,0.0,0.0
225295241,0.0,0.0,0.0,0.0
225402041,0.0,0.0,0.0,0.0
225503165,0.0,0.0,0.0,0.0
225604311,0.0,0.0,0.0,0.0
225707389,0.0,0.0,0.0,0.0
225809974,0.0,0.0,0.0,0.0
225908863,0.0,0.0,0.0,0.0
226013280,0.0,0.0,0.0,0.0
226112398,0.0,0.0,0.0,0.0
226212303,0.0,0.0,0.0,0.0
226316736,0.0,0.0,0.0,0.0
226416421,0.0,0.0,0.0,0.0
226515971,0.0,0.0,0.0,0.0
226620076,0.0,0.0,0.0,0.0
226719945,0.0,0.0,0.0,0.0
226820401,0.0,0.0,0.0,0.0
226924713,0.0,0.0,0.0,0.0
227024681,0.0,0.0,0.0,0.0
227129879,0.0,0.0,0.0,0.0
227232759,0.0,0.0,0.0,0.0
227332786,0.0,0.0,0.0,0.0
227435542,0.0,0.0,0.0,0.0
227537052,0.0,0.0,0.0,0.0
227636754,0.0,0.0,0.0,0.0
227740797,0.0,0.0,0.0,0.0
227841215,0.0,0.0,0.0,0.0
227940734,0.0,0.0,0.0,0.0
228044882,0.0,0.0,0.0,0.0
228145589,0.0,0.0,0.0,0.0
228245955,0.0,0.0,0.0,0.0
228349562,0.0,0.0,0.0,0.0
228450066,0.0,0.0,0.0,0.0
228549568,0.0,0.0,0.0,0.0
228653576,0.0,0.0,0.0,0.0
228754769,0.0,0.0,0.0,0.0
228860521,0.0,0.0,0.0,0.0
228963720,0.0,0.0,0.0,0.0
229062110,0.0,0.0,0.0,0.0
229165197,0.0,0.0,0.0,0.0
229266449,0.0,0.0,0.0,0.0
229366346,0.0,0.0,0.0,0.0
229470851,0.0,0.0,0.0,0.0
229570347,0.0,0.0,0.0,0.0
229670363,0.0,0.0,0.0,0.0
229774381,0.0,0.0,0.0,0.0
229874325,0.0,0.0,0.0,0.0
229975649,0.0,0.0,0.0,0.0
230078378,0.0,0.0,0.0,0.0
230181268,0.0,0.0,0.0,0.0
230282748,0.0,0.0,0.0,0.0
230382313,0.0,0.0,0.0,0.0
230482398,0.0,0.0,0.0,0.0
230585516,0.0,0.0,0.0,0.0
230687094,0.0,0.0,0.0,0.0
230787169,0.0,0.0,0.0,0.0
230891143,0.0,0.0,0.0,0.0
230991164,0.0,0.0,0.0,0.0
231091984,0.0,0.0,0.0,0.0
231197534,0.0,0.0,0.0,0.0
231299281,0.0,0.0,0.0,0.0
231399213,0.0,0.0,0.0,0.0
231503132,0.0,0.0,0.0,0.0
231604594,0.0,0.0,0.0,0.0
231703957,0.0,0.0,0.0,0.0
231807986,0.0,0.0,0.0,0.0
231908462,0.0,0.0,0.0,0.0
232008290,0.0,0.0,0.0,0.0
232111979,0.0,0.0,0.0,0.0
232211945,0.0,0.0,0.0,0.0
232311911,0.0,0.0,0.0,0.0
232415911,0.0,0.0,0.0,0.0
232516384,0.0,0.0,0.0,0.0
232619890,0.0,0.0,0.0,0.0
232721777,0.0,0.0,0.0,0.0
232820749,0.0,0.0,0.0,0.0
232924700,0.0,0.0,0.0,0.0
233024742,0.0,0.0,0.0,0.0
233124837,0.0,0.0,0.0,0.0
233229802,0.0,0.0,0.0,0.0
233328798,0.0,0.0,0.0,0.0
233428755,0.0,0.0,0.0,0.0
233532764,0.0,0.0,0.0,0.0
233632796,0.0,0.0,0.0,0.0
233736752,0.0,0.0,0.0,0.0
233836706,0.0,0.0,0.0,0.0
233938080,0.0,0.0,0.0,0.0
234038080,0.0,0.0,0.0,0.0
234142586,0.0,0.0,0.0,0.0
234242726,0.0,0.0,0.0,0.0
234346776,0.0,0.0,0.0,0.0
234446798,0.0,0.0,0.0,0.0
234545785,0.0,0.0,0.0,0.0
234649553,0.0,0.0,0.0,0.0
234749943,0.0,0.0,0.0,0.0
234849552,0.0,0.0,0.0,0.0
234954347,0.0,0.0,0.0,0.0
235054784,0.0,0.0,0.0,0.0
235155403,0.0,0.0,0.0,0.0
235259585,0.0,0.0,0.0,0.0
235358289,0.0,0.0,0.0,0.0
235462401,0.0,0.0,0.0,0.0
235562384,0.0,0.0,0.0,0.0
235662961,0.0,0.0,0.0,0.0
235766371,0.0,0.0,0.0,0.0
235866806,0.0,0.0,0.0,0.0
235966438,0.0,0.0,0.0,0.0
236070360,0.0,0.0,0.0,0.0
236173305,0.0,0.0,0.0,0.0
236271289,0.0,0.0,0.0,0.0
236375095,0.0,0.0,0.0,0.0
236476190,0.0,0.0,0.0,0.0
236575180,0.0,0.0,0.0,0.0
236679626,0.0,0.0,0.0,0.0
236779129,0.0,0.0,0.0,0.0
236883180,0.0,0.0,0.0,0.0
236983130,0.0,0.0,0.0,0.0
237083384,0.0,0.0,0.0,0.0
237187683,0.0,0.0,0.0,0.0
237287952,0.0,0.0,0.0,0.0
237387907,0.0,0.0,0.0,0.0
237494688,0.0,0.0,0.0,0.0
237595891,0.0,0.0,0.0,0.0
237698795,0.0,0.0,0.0,0.0
237799996,0.0,0.0,0.0,0.0
237900004,0.0,0.0,0.0,0.0
238000218,0.0,0.0,0.0,0.0
238103935,0.0,0.0,0.0,0.0
238204301,0.0,0.0,0.0,0.0
238305383,0.0,0.0,0.0,0.0
238408661,0.0,0.0,0.0,0.0
238508669,0.0,0.0,0.0,0.0
238608776,0.0,0.0,0.0,0.0
238714032,0.0,0.0,0.0,0.0
238813227,0.0,0.0,0.0,0.0
238916801,0.0,0.0,0.0,0.0
239016767,0.0,0.0,0.0,0.0
239116750,0.0,0.0,0.0,0.0
239221606,0.0,0.0,0.0,0.0
239321504,0.0,0.0,0.0,0.0
239422329,0.0,0.0,0.0,0.0
239526791,0.0,0.0,0.0,0.0
239626733,0.0,0.0,0.0,0.0
239725825,0.0,0.0,0.0,0.0
239829533,0.0,0.0,0.0,0.0
239929582,0.0,0.0,0.0,0.0
240029561,0.0,0.0,0.0,0.0
240133584,0.0,0.0,0.0,0.0
